id	word_id	rel_word_id	relation
2231	321	463	related
2259	321	991	related
2236	321	1260	related
2258	321	1271	related
2230	321	1307	related
2239	321	1464	related
2257	321	1528	related
2240	321	1610	related
2207	321	1937	related
2260	321	2011	related
2237	321	2290	related
2250	321	2313	related
2243	321	2328	related
2256	321	2565	related
2229	321	2706	related
2246	321	3171	related
2215	321	3787	related
2219	321	3938	related
2211	321	4086	related
2241	321	4190	related
2232	321	4552	related
2227	321	4573	related
2228	321	4818	related
2248	321	5207	related
2222	321	5576	related
2244	321	5765	related
2208	321	6380	related
2210	321	6447	related
2249	321	6628	related
2255	321	6749	related
2242	321	6941	related
2218	321	7077	related
2252	321	7436	related
2251	321	7508	related
2234	321	7821	related
2233	321	8093	related
2206	321	9085	related
2212	321	9176	related
2247	321	9207	related
2223	321	10295	related
2261	321	11502	related
2216	321	11823	related
2220	321	15679	related
2235	321	15743	related
2213	321	18313	related
2205	321	18640	related
2224	321	18700	related
2245	321	21285	related
2217	321	21876	related
2226	321	23137	related
2221	321	25483	related
2253	321	27489	related
2209	321	37349	related
2225	321	46259	related
2238	321	50915	related
2254	321	50916	related
33187	322	1255	related
33185	322	3229	related
33188	322	32745	related
33186	322	43206	related
36319	323	222	related
36322	323	3058	related
36321	323	22158	related
36323	323	45064	related
13329	324	1323	synonym
13330	324	4124	synonym
13328	324	11443	synonym
13332	324	14145	synonym
13331	324	26555	synonym
13327	324	52168	synonym
34609	325	900	related
34607	325	2665	related
34608	325	7954	related
45168	326	3372	related
45166	326	3999	related
45167	326	7179	related
45169	326	18046	related
45163	326	18317	related
45170	326	22157	related
45164	326	28670	related
45165	326	48581	related
32119	328	54059	related
32128	330	541	related
32127	330	1029	related
32126	330	5534	related
32125	330	15691	related
38684	332	405	related
38683	332	1701	related
11688	334	169	related
11685	334	173	related
11686	334	480	related
11689	334	1223	related
11690	334	5722	synonym
11687	334	51809	related
47195	335	3107	related
47194	335	22437	related
13538	337	3280	related
13535	337	6116	related
13536	337	9456	related
13539	337	19257	synonym
13537	337	23324	related
4149	338	242	related
4148	338	51251	related
32141	339	339	related
32139	339	3034	related
32140	339	27676	related
45462	341	8718	related
45460	341	15555	related
45461	341	48723	related
3699	342	2404	related
3700	342	35683	related
3701	342	35684	related
46759	344	66	synonym
46757	344	2345	related
46758	344	11936	related
41447	345	486	synonym
41445	345	1061	related
41450	345	1691	synonym
41442	345	3162	related
41441	345	5883	related
41446	345	9289	related
41448	345	11135	synonym
41443	345	13524	related
41449	345	22151	synonym
11845	347	916	related
11842	347	1329	related
11855	347	2024	related
11847	347	2158	related
11856	347	2403	related
11867	347	2520	related
11872	347	3166	related
11849	347	3761	related
11870	347	4166	related
11863	347	4389	related
11869	347	4394	related
11868	347	4535	related
11848	347	5121	related
11873	347	5158	related
11841	347	5803	related
11857	347	5848	related
11864	347	6555	related
11859	347	6626	related
11846	347	6681	related
11866	347	8304	related
11862	347	8596	related
11865	347	9252	related
11844	347	10113	related
11852	347	11381	related
11858	347	11940	related
11871	347	12098	related
11861	347	19301	related
11843	347	19931	related
11874	347	29354	related
11851	347	29549	related
11853	347	44631	related
11850	347	51858	related
11854	347	51859	related
11860	347	51860	related
11875	347	51861	related
40780	348	109	related
40785	348	177	related
40765	348	368	related
40777	348	666	related
40782	348	1805	related
40776	348	4000	related
40764	348	4291	related
40784	348	5892	related
40788	348	5988	related
40756	348	7153	related
40752	348	8651	related
40771	348	11002	related
40774	348	11367	related
40770	348	11437	related
40779	348	11533	related
40768	348	11926	related
40759	348	12203	related
40766	348	12541	related
40783	348	12817	related
40753	348	12923	related
40778	348	13120	related
40754	348	15345	related
40773	348	15860	related
40762	348	16713	related
40755	348	16897	related
40775	348	18032	related
40786	348	18730	related
40757	348	18973	related
40781	348	20020	related
40760	348	21922	related
40767	348	21943	related
40758	348	39027	related
40761	348	44058	related
40787	348	47609	related
40769	348	55402	related
37399	349	464	related
37398	349	3158	related
37400	349	7897	related
37397	349	10356	related
42161	350	65	synonym
42158	350	438	synonym
42153	350	1116	related
42152	350	1813	related
42159	350	2664	synonym
42154	350	4075	related
42156	350	9329	synonym
42162	350	18272	synonym
42151	350	19717	related
42164	350	25372	synonym
42155	350	32433	related
42157	350	55643	synonym
42163	350	55644	synonym
2180	352	3774	related
2182	352	8388	related
2181	352	11441	related
2179	352	50907	related
26405	353	12422	related
26404	353	22872	related
26406	353	25410	related
37020	357	474	related
37021	357	1144	related
37023	357	3099	related
37022	357	22943	related
31612	359	543	related
31618	359	543	synonym
31611	359	598	related
31613	359	631	related
31603	359	839	related
31605	359	933	related
31614	359	1698	related
31606	359	2233	related
31617	359	5268	synonym
31604	359	10274	related
31619	359	11197	synonym
31607	359	11270	related
31609	359	17833	related
31615	359	21464	related
31610	359	46340	related
31616	359	46676	synonym
31608	359	54021	related
50490	360	142	related
50492	360	1065	related
50491	360	5060	related
38258	361	1344	synonym
38260	361	1647	synonym
38252	361	3834	related
38253	361	4508	related
38257	361	5449	synonym
38256	361	6893	related
38251	361	7979	related
38255	361	18873	related
38250	361	28005	related
38254	361	55049	related
38249	361	55051	related
37063	362	3602	related
42545	363	734	related
42548	363	32846	related
42546	363	55684	related
42547	363	55685	related
28130	365	3165	related
28134	365	10735	related
28131	365	14584	related
28135	365	17403	related
28132	365	30488	related
28133	365	31162	related
4153	366	474	synonym
47836	368	348	synonym
47837	368	667	synonym
47833	368	1805	related
47835	368	2551	synonym
47832	368	5988	related
47829	368	7796	related
47834	368	20582	synonym
47830	368	56634	related
47831	368	56635	related
3522	370	4486	related
3523	370	11675	related
3524	370	20305	synonym
3521	370	35597	related
3525	370	51162	synonym
46043	371	570	related
46049	371	1112	related
46045	371	1539	related
46046	371	1935	related
46039	371	2465	related
46028	371	4226	related
46042	371	4295	related
46035	371	5776	related
46036	371	6133	related
46047	371	7666	related
46037	371	7703	related
46040	371	8525	related
46027	371	10028	related
46051	371	10283	related
46034	371	10695	related
46048	371	10915	related
46038	371	11901	related
46041	371	12678	related
46032	371	12804	related
46050	371	13407	related
46030	371	14103	related
46044	371	14246	related
46029	371	16641	related
46026	371	26925	related
38383	372	6643	related
38382	372	7115	related
38380	372	9059	related
38381	372	27473	related
38379	372	55070	related
2405	373	1059	related
2407	373	2505	related
2392	373	2845	related
2411	373	3527	related
2394	373	5174	related
2418	373	5522	related
2417	373	6016	related
2415	373	6937	related
2414	373	8327	related
2402	373	8529	related
2420	373	9949	related
2413	373	11654	related
2403	373	11791	related
2397	373	13788	related
2412	373	13849	related
2399	373	16159	related
2400	373	16709	related
2398	373	18618	related
2410	373	20028	related
2401	373	20375	related
2408	373	20495	related
2395	373	23510	related
2404	373	25009	related
2396	373	37350	related
2393	373	50939	related
2406	373	50940	related
2409	373	50941	related
2416	373	50942	related
2419	373	50943	related
2816	375	2864	related
2817	375	3021	related
2814	375	5331	related
2818	375	6661	related
2820	375	8123	related
2815	375	12083	related
2819	375	35665	related
34239	377	33248	related
54636	381	2046	related
54634	381	3862	related
54633	381	13617	related
54635	381	14903	related
54637	381	30628	related
50574	383	1141	related
50570	383	1427	related
50569	383	2757	related
50572	383	7022	related
50573	383	10852	related
50571	383	23628	related
46061	387	32616	related
50841	388	1261	related
50842	388	2476	related
50840	388	4206	related
50843	388	57258	related
98680	389	334	antonym
98681	389	5173	related
98682	389	17891	synonym
98683	389	54522	related
98684	389	58026	synonym
11104	390	2918	synonym
11103	390	9505	related
11102	390	36833	related
47201	391	1667	related
47204	391	5365	related
47202	391	21793	related
47200	391	45492	related
47203	391	49123	related
98942	392	193	related
98943	392	485	synonym
98944	392	878	related
98945	392	3142	related
98946	392	4202	related
98947	392	5129	related
98948	392	6282	related
98949	392	7847	related
98950	392	9000	synonym
98951	392	17535	related
98952	392	32239	synonym
98953	392	53603	related
34341	393	401	related
34343	393	2156	related
34342	393	3231	related
52437	394	2194	related
52438	394	9379	related
52440	394	9835	related
52439	394	23393	related
52441	394	25547	related
52442	394	57498	related
32272	396	2735	related
32271	396	16247	related
3781	397	1447	related
42549	399	734	related
42552	399	32846	related
42550	399	55684	related
42551	399	55685	related
30910	400	723	related
30905	400	1738	related
30898	400	1896	related
30904	400	1923	related
30906	400	3466	related
30900	400	3541	related
30909	400	6438	related
30903	400	7597	related
30912	400	7597	synonym
30911	400	13762	related
30907	400	17640	related
30899	400	18517	related
30902	400	31523	related
30901	400	53899	related
30908	400	53900	related
34315	401	188	related
34314	401	393	related
34319	401	572	synonym
34318	401	1837	synonym
34312	401	2156	related
34317	401	9280	synonym
34316	401	12631	synonym
34320	401	30136	synonym
34313	401	54366	related
47610	403	473	related
47608	403	1207	related
47602	403	2279	related
47600	403	2786	related
47605	403	3250	related
47604	403	7402	related
47598	403	8146	related
47606	403	8256	related
47603	403	19157	related
47597	403	20724	related
47609	403	22174	related
47611	403	49242	related
47599	403	52280	related
10756	404	1536	related
55082	405	1497	related
55083	405	2874	related
55084	405	15715	related
37910	408	877	related
37911	408	2032	related
31163	409	169	related
31162	409	1778	related
30925	410	197	synonym
30926	410	751	synonym
30924	410	1214	synonym
30923	410	1315	synonym
30921	410	6834	related
30922	410	29909	related
25639	411	1461	related
25628	411	2996	related
25629	411	4311	related
25631	411	4884	related
25641	411	5913	related
25638	411	5969	related
25624	411	6094	related
25622	411	8481	related
25637	411	9408	related
25618	411	11218	related
25627	411	11838	related
25632	411	11861	related
25634	411	15502	related
25621	411	15628	related
25630	411	16051	related
25619	411	16358	related
25623	411	17218	related
25636	411	18773	related
25642	411	19532	related
25620	411	31045	related
25635	411	38024	related
25640	411	45587	related
25626	411	52437	related
25625	411	52491	related
25633	411	52492	related
34254	412	2688	related
34255	412	54359	related
29440	413	110	related
29445	413	344	synonym
29439	413	1269	related
29444	413	1772	synonym
29443	413	6725	synonym
29446	413	7600	synonym
29441	413	14571	related
29442	413	32362	related
9769	414	4783	related
9770	414	14615	related
12093	415	293	synonym
12094	415	8763	synonym
2928	418	708	related
2929	418	767	related
2911	418	3192	related
2917	418	3265	related
2923	418	5793	related
2918	418	7149	related
2921	418	7549	related
2927	418	11953	related
2909	418	12059	related
2922	418	13014	related
2919	418	13416	related
2913	418	15840	related
2915	418	17970	related
2925	418	22074	related
2920	418	23418	related
2916	418	27045	related
2912	418	30266	related
2924	418	30292	related
2908	418	35265	related
2910	418	36020	related
2914	418	51057	related
2926	418	51058	related
54266	419	301	related
54271	419	766	synonym
54272	419	1046	synonym
54273	419	4267	synonym
54262	419	4667	related
54261	419	4963	related
54267	419	6558	related
54259	419	7000	related
54265	419	7090	related
54264	419	11927	related
54260	419	28518	related
54258	419	58027	related
54263	419	58028	related
54268	419	58029	related
54269	419	58030	related
54270	419	58031	related
38167	420	4395	related
38165	420	7117	related
38168	420	13057	related
38170	420	20000	related
38166	420	32316	related
38169	420	54853	related
45111	421	1939	related
45114	421	4882	synonym
45113	421	27452	related
45112	421	48517	related
795	422	4164	related
794	422	22801	related
14804	424	9088	related
14805	424	51289	related
3745	425	2291	synonym
3746	425	5047	synonym
45400	426	156	related
45401	426	18365	related
99316	427	923	synonym
99317	427	5422	synonym
11593	430	934	related
11594	430	8479	synonym
31143	431	409	related
31141	431	1778	related
31145	431	2586	synonym
31142	431	5122	related
